   7   5    0.8225    0.4277    4.0837    0.5484    1.0
   8   3    0.7773    0.2670    4.1700    0.4275    1.0
   8   6    0.9564    0.4413    3.6335    0.4764    1.0
   9   1    0.7539    0.0909    3.9588    0.4092    1.0
   9   4    0.9076    0.3051    3.9537    0.4041    1.0
   9   7    1.0906    0.4516    3.2707    0.4138    1.0
  10   2    0.8772    0.1562    3.8347    0.3853    1.0
  10   5    1.0393    0.3335    3.5502    0.4757    1.0
  10   8    1.2251    0.4595    2.9745    0.3684    1.0
  11   0    0.8669    0.0000    3.8106    0.3725    1.0
  11   3    1.0037    0.2049    3.6579    0.3546    1.0
  11   6    1.1718    0.3554    3.1835    0.4144    1.0
  11   9    1.3598    0.4659    2.7219    0.3282    1.0
  12   1    0.9855    0.0692    3.6018    0.3445    1.0
  12   4    1.1323    0.2426    3.4309    0.3323    1.0
  12   7    1.3049    0.3728    2.8989    0.3620    1.0
  12  10    1.4946    0.4712    2.5137    0.2987    1.0
  13   2    1.1079    0.1231    3.4151    0.3181    1.0
  13   5    1.2623    0.2724    3.0740    0.4023    1.0
  13   8    1.4384    0.3870    2.6553    0.3254    1.0
  13  11    1.6295    0.4755    2.3315    0.2713    1.0
  14   0    1.0997    0.0000    3.3912    0.3132    1.0
  14   3    1.2331    0.1661    3.2034    0.2979    1.0
  14   6    1.3933    0.2966    2.8076    0.3555    1.0
  14   9    1.5723    0.3987    2.4540    0.2922    1.0
  14  12    1.7644    0.4792    2.1766    0.2508    1.0
  15   1    1.2182    0.0558    3.1848    0.2916    1.0
  15   4    1.3602    0.2010    2.9412    0.3830    1.0
  15   7    1.5251    0.3167    2.5796    0.3156    1.0
  15  10    1.7064    0.4086    2.2804    0.2681    1.0
  15  13    1.8994    0.4824    2.0406    0.2313    1.0
  16   2    1.3400    0.1015    3.0040    0.2710    1.0
  16   5    1.4888    0.2299    2.6995    0.3398    1.0
  16   8    1.6575    0.3335    2.3895    0.2866    1.0
  16  11    1.8407    0.4171    2.1305    0.2452    1.0
  16  14    2.0345    0.4851    1.9211    0.2161    1.0
  17   0    1.3332    0.0000    3.0041    0.2688    1.0
  17   3    1.4641    0.1395    2.7986    0.3574    1.0
  17   6    1.6184    0.2542    2.4966    0.3034    1.0
  17   9    1.7903    0.3478    2.2249    0.2606    1.0
  17  12    1.9751    0.4244    2.0012    0.2283    1.0
  17  15    2.1696    0.4875    1.8157    0.2015    1.0
  18   1    1.4516    0.0468    2.8982    0.3252    1.0
  18   4    1.5900    0.1715    2.5874    0.3195    1.0
  18   7    1.7490    0.2748    2.3190    0.2763    1.0
  18  10    1.9235    0.3601    2.0830    0.2409    1.0
  18  13    2.1097    0.4307    1.8862    0.2118    1.0
  18  16    2.3048    0.4897    1.7205    0.1902    1.0
  19   2    1.5727    0.0864    2.6453    0.3164    1.0
  19   5    1.7174    0.1987    2.4008    0.2902    1.0
  19   8    1.8802    0.2926    2.1678    0.2520    1.0
  19  11    2.0570    0.3708    1.9574    0.2222    1.0
  19  14    2.2443    0.4363    1.7831    0.1988    1.0
  19  17    2.4399    0.4915    1.6364    0.1786    1.0
  20   0    1.5669    0.0000    2.7565    0.3010    1.0
  20   3    1.6960    0.1203    2.4752    0.2940    1.0
  20   6    1.8459    0.2222    2.2446    0.2640    1.0
  20   9    2.0120    0.3080    2.0325    0.2334    1.0
  20  12    2.1907    0.3803    1.8472    0.2079    1.0
