   6   5    0.7525    0.4712    4.0726    0.5152    1.0
   7   3    0.7025    0.2966    3.9141    0.4513    1.0
   7   6    0.8867    0.4792    3.6723    0.4622    1.0
   8   4    0.8336    0.3335    3.6388    0.4225    1.0
   8   7    1.0211    0.4851    3.3269    0.4051    1.0
   9   2    0.8003    0.1715    3.5225    0.3890    1.0
   9   5    0.9659    0.3601    3.3532    0.3836    1.0
   9   8    1.1558    0.4897    3.0332    0.3657    1.0
  10   0    0.7891    0.0000    3.4816    0.3666    1.0
  10   3    0.9274    0.2222    3.3121    0.3573    1.0
  10   6    1.0990    0.3803    3.0711    0.3526    1.0
  10   9    1.2906    0.4932    2.7756    0.3270    1.0
  11   1    0.9077    0.0752    3.2580    0.3396    1.0
  11   4    1.0566    0.2604    3.0709    0.3343    1.0
  11   7    1.2325    0.3960    2.8289    0.3199    1.0
  11  10    1.4255    0.4961    2.5685    0.2996    1.0
  12   2    1.0305    0.1325    3.0411    0.3173    1.0
  12   5    1.1872    0.2902    2.8433    0.3074    1.0
  12   8    1.3665    0.4086    2.6143    0.2954    1.0
  12  11    1.5605    0.4985    2.3768    0.2725    1.0
  13   0    1.0217    0.0000    3.0509    0.3073    1.0
  13   3    1.1561    0.1773    2.8381    0.2936    1.0
  13   6    1.3188    0.3140    2.6388    0.2874    1.0
  13   9    1.5007    0.4190    2.4270    0.2705    1.0
  13  12    1.6956    0.5005    2.2249    0.2529    1.0
  14   1    1.1402    0.0597    2.8204    0.2837    1.0
  14   4    1.2837    0.2132    2.6439    0.2765    1.0
  14   7    1.4511    0.3335    2.4540    0.2651    1.0
  14  10    1.6351    0.4277    2.2665    0.2520    1.0
  14  13    1.8307    0.5022    2.0775    0.2331    1.0
  15   2    1.2622    0.1078    2.6451    0.2670    1.0
  15   5    1.4128    0.2426    2.4674    0.2578    1.0
  15   8    1.5839    0.3497    2.2950    0.2488    1.0
  15  11    1.7696    0.4350    2.1201    0.2330    1.0
  15  14    1.9658    0.5037    1.9624    0.2184    1.0
  16   0    1.2550    0.0000    2.6262    0.2583    1.0
  16   3    1.3867    0.1474    2.4662    0.2485    1.0
  16   6    1.5429    0.2670    2.3113    0.2432    1.0
  16   9    1.7171    0.3633    2.1501    0.2311    1.0
  16  12    1.9043    0.4413    1.9983    0.2189    1.0
  16  15    2.1009    0.5050    1.8463    0.2036    1.0
  17   1    1.3735    0.0494    2.4717    0.2431    1.0
  17   4    1.5130    0.1803    2.3207    0.2363    1.0
  17   7    1.6739    0.2875    2.1680    0.2275    1.0
  17  10    1.8506    0.3750    2.0250    0.2179    1.0
  17  13    2.0390    0.4468    1.8820    0.2045    1.0
  17  16    2.2361    0.5061    1.7537    0.1923    1.0
  18   2    1.4948    0.0909    2.3130    0.2287    1.0
  18   5    1.6408    0.2082    2.1749    0.2218    1.0
  18   8    1.8055    0.3051    2.0432    0.2152    1.0
  18  11    1.9844    0.3851    1.9089    0.2037    1.0
  18  14    2.1738    0.4516    1.7855    0.1931    1.0
  18  17    2.3713    0.5071    1.6619    0.1805    1.0
  19   0    1.4887    0.0000    2.3150    0.2240    1.0
  19   3    1.6184    0.1261    2.1828    0.2158    1.0
  19   6    1.7697    0.2319    2.0573    0.2114    1.0
  19   9    1.9377    0.3203    1.9281    0.2023    1.0
  19  12    2.1183    0.3940    1.8112    0.1934    1.0
  19  15    2.3087    0.4558    1.6908    0.1818    1.0
  19  18    2.5065    0.5080    1.5868    0.1719    1.0
  20   1    1.6071    0.0422    2.1822    0.2113    1.0
  20   4    1.7437    0.1562    2.0574    0.2054    1.0
  20   7    1.8995    0.2525    1.9397    0.1993    1.0
  20  10    2.0703    0.3335    1.8280    0.1922    1.0
  20  13    2.2524    0.4017    1.7164    0.1820    1.0
  20  16    2.4436    0.4595    1.6145    0.1727    1.0
  20  19    2.6418    0.5088    1.5117    0.1620    1.0
  21   2    1.7279    0.0786    2.0579    0.1989    1.0
  21   5    1.8704    0.1822    1.9481    0.1952    1.0
  21   8    2.0300    0.2703    1.8429    0.1901    1.0
  21  11    2.2031    0.3451    1.7342    0.1813    1.0
  21  14    2.3868    0.4086    1.6362    0.1732    1.0
  21  17    2.5786    0.4629    1.5363    0.1634    1.0
  21  20    2.7770    0.5095    1.4491    0.1550    1.0
  22   0    1.7226    0.0000    2.0533    0.1966    1.0
  22   3    1.8508    0.1101    1.9501    0.1900    1.0
  22   6    1.9983    0.2049    1.8485    0.1865    1.0
  22   9    2.1612    0.2861    1.7471    0.1799    1.0
  22  12    2.3363    0.3554    1.6542    0.1731    1.0
  22  15    2.5211    0.4148    1.5571    0.1639    1.0
  22  18    2.7136    0.4659    1.4730    0.1561    1.0
  22  21    2.9122    0.5102    1.3875    0.1471    1.0
  23   1    1.8409    0.0368    1.9480    0.1866    1.0
  23   4    1.9753    0.1377    1.8475    0.1811    1.0
  23   7    2.1270    0.2249    1.7550    0.1776    1.0
  23  10    2.2928    0.3000    1.6668    0.1721    1.0
  23  13    2.4698    0.3646    1.5744    0.1641    1.0
  23  16    2.6556    0.4203    1.4934    0.1569    1.0
  23  19    2.8487    0.4687    1.4082    0.1482    1.0
  24   2    1.9613    0.0692    1.8462    0.1767    1.0
  24   5    2.1011    0.1620    1.7588    0.1736    1.0
  24   8    2.2566    0.2426    1.6761    0.1700    1.0
  24  11    2.4248    0.3124    1.5874    0.1634    1.0
  24  14    2.6034    0.3728    1.5078    0.1568    1.0
  24  17    2.7902    0.4253    1.4265    0.1489    1.0
  24  20    2.9838    0.4712    1.3541    0.1420    1.0
  25   0    1.9567    0.0000    1.8523    0.1756    1.0
  25   3    2.0836    0.0977    1.7601    0.1696    1.0
  25   6    2.2280    0.1835    1.6733    0.1660    1.0
  25   9    2.3868    0.2583    1.5954    0.1620    1.0
  25  12    2.5572    0.3235    1.5208    0.1566    1.0
  25  15    2.7372    0.3803    1.4418    0.1494    1.0
  25  18    2.9248    0.4299    1.3738    0.1431    1.0
  26   1    2.0748    0.0327    1.7528    0.1657    1.0
  26   4    2.2074    0.1231    1.6735    0.1620    1.0
  26   7    2.3559    0.2027    1.6009    0.1598    1.0
  26  10    2.5176    0.2724    1.5311    0.1556    1.0
