   6   6    0.8188    0.5236    3.1144    0.2406    1.0
   7   4    0.7610    0.3674    3.5730    0.3297    1.0
   7   7    0.9532    0.5236    2.7709    0.2157    1.0
   8   2    0.7247    0.1901    3.9917    0.4946    1.0
   8   5    0.8938    0.3911    3.0729    0.2711    1.0
   8   8    1.0878    0.5236    2.4727    0.1885    1.0
   9   0    0.7124    0.0000    4.2850    0.2585    1.0
   9   3    0.8522    0.2426    3.3906    0.3593    1.0
   9   6    1.0273    0.4086    2.7176    0.2266    1.0
   9   9    1.2227    0.5236    2.2500    0.1711    1.0
  10   1    0.8309    0.0823    3.6419    0.4122    1.0
  10   4    0.9819    0.2810    2.9596    0.2792    1.0
  10   7    1.1612    0.4221    2.4240    0.1983    1.0
  10  10    1.3576    0.5236    2.0486    0.1538    1.0
  11   2    0.9539    0.1433    3.1375    0.3360    1.0
  11   5    1.1130    0.3104    2.6143    0.2335    1.0
  11   8    1.2954    0.4327    2.1975    0.1734    1.0
  11  11    1.4926    0.5236    1.8898    0.1415    1.0
  12   0    0.9444    0.0000    3.3108    0.2430    1.0
  12   3    1.0799    0.1901    2.7918    0.2666    1.0
  12   6    1.2451    0.3335    2.3504    0.1980    1.0
  12   9    1.4299    0.4413    2.0052    0.1568    1.0
  12  12    1.6276    0.5236    1.7441    0.1288    1.0
  13   1    1.0629    0.0641    2.8925    0.2632    1.0
  13   4    1.2079    0.2270    2.4858    0.2257    1.0
  13   7    1.3778    0.3521    2.1319    0.1758    1.0
  13  10    1.5645    0.4484    1.8502    0.1415    1.0
  13  13    1.7627    0.5236    1.6300    0.1201    1.0
  14   2    1.1851    0.1150    2.6143    0.2423    1.0
  14   5    1.3374    0.2566    2.2588    0.1924    1.0
  14   8    1.5109    0.3674    1.9547    0.1552    1.0
  14  11    1.6992    0.4544    1.7125    0.1298    1.0
  14  14    1.8979    0.5236    1.5237    0.1108    1.0
  15   0    1.1774    0.0000    2.6761    0.1821    1.0
  15   3    1.3099    0.1562    2.3507    0.2091    1.0
  15   6    1.4680    0.2810    2.0559    0.1708    1.0
  15   9    1.6445    0.3803    1.8018    0.1415    1.0
  15  12    1.8341    0.4595    1.5987    0.1190    1.0
  15  15    2.0331    0.5236    1.4346    0.1042    1.0
  16   1    1.2959    0.0524    2.4277    0.1906    1.0
  16   4    1.4366    0.1901    2.1587    0.1848    1.0
  16   7    1.5994    0.3014    1.8967    0.1519    1.0
  16  10    1.7783    0.3911    1.6753    0.1285    1.0
  16  13    1.9689    0.4639    1.4973    0.1113    1.0
  16  16    2.1683    0.5236    1.3517    0.0971    1.0
  17   2    1.4174    0.0959    2.2153    0.1862    1.0
  17   5    1.5647    0.2185    1.9772    0.1632    1.0
  17   8    1.7314    0.3187    1.7514    0.1378    1.0
  17  11    1.9123    0.4005    1.5642    0.1186    1.0
  17  14    2.1039    0.4678    1.4100    0.1027    1.0
  17  17    2.3035    0.5236    1.2823    0.0917    1.0
  18   0    1.4110    0.0000    2.2715    0.1476    1.0
  18   3    1.5412    0.1325    2.0419    0.1693    1.0
  18   6    1.6940    0.2426    1.8324    0.1478    1.0
  18   9    1.8639    0.3335    1.6367    0.1258    1.0
  18  12    2.0465    0.4086    1.4691    0.1096    1.0
  18  15    2.2389    0.4712    1.3297    0.0969    1.0
  18  18    2.4387    0.5236    1.2161    0.0863    1.0
  19   1    1.5293    0.0444    2.0999    0.1494    1.0
  19   4    1.6668    0.1635    1.8902    0.1548    1.0
  19   7    1.8242    0.2632    1.7014    0.1337    1.0
  19  10    1.9968    0.3463    1.5289    0.1162    1.0
  19  13    2.1809    0.4158    1.3824    0.1023    1.0
  19  16    2.3739    0.4742    1.2646    0.0907    1.0
  19  19    2.5740    0.5236    1.1604    0.0819    1.0
  20   2    1.6503    0.0823    1.9411    0.1500    1.0
  20   5    1.7939    0.1901    1.7611    0.1403    1.0
  20   8    1.9551    0.2810    1.5944    0.1233    1.0
  20  11    2.1299    0.3575    1.4401    0.1074    1.0
  20  14    2.3153    0.4221    1.3089    0.0956    1.0
  20  17    2.5090    0.4768    1.1993    0.0860    1.0
  20  20    2.7092    0.5236    1.1063    0.0772    1.0
  21   0    1.6448    0.0000    1.9592    0.1240    1.0
  21   3    1.7734    0.1150    1.8124    0.1413    1.0
  21   6    1.9220    0.2132    1.6450    0.1295    1.0
  21   9    2.0865    0.2966    1.4939    0.1136    1.0
  21  12    2.2634    0.3674    1.3567    0.1005    1.0
  21  15    2.4499    0.4277    1.2410    0.0901    1.0
  21  18    2.6441    0.4792    1.1459    0.0810    1.0
  21  21    2.8445    0.5236    1.0601    0.0738    1.0
