   6   5    0.7525    0.4712    4.8687    0.5582    1.0
   7   3    0.7025    0.2966    5.0950    0.4148    1.0
   7   6    0.8867    0.4792    4.4209    0.5109    1.0
   8   4    0.8336    0.3335    5.0930    0.4149    1.0
   8   7    1.0211    0.4851    4.0272    0.4542    1.0
   9   2    0.8003    0.1715    4.8056    0.4064    1.0
   9   5    0.9659    0.3601    4.4324    0.5351    1.0
   9   8    1.1558    0.4897    3.6801    0.4098    1.0
  10   0    0.7891    0.0000    4.7491    0.3905    1.0
  10   3    0.9274    0.2222    4.7905    0.3934    1.0
  10   6    1.0990    0.3803    3.9900    0.4695    1.0
  10   9    1.2906    0.4932    3.3780    0.3663    1.0
  11   1    0.9077    0.0752    4.6635    0.3827    1.0
  11   4    1.0566    0.2604    4.3201    0.5624    1.0
  11   7    1.2325    0.3960    3.6350    0.4124    1.0
  11  10    1.4255    0.4961    3.1273    0.3348    1.0
  12   2    1.0305    0.1325    4.5018    0.3661    1.0
  12   5    1.1872    0.2902    3.8957    0.4744    1.0
  12   8    1.3665    0.4086    3.3283    0.3704    1.0
  12  11    1.5605    0.4985    2.9001    0.3042    1.0
  13   0    1.0217    0.0000    4.5193    0.3575    1.0
  13   3    1.1561    0.1773    4.1444    0.5658    1.0
  13   6    1.3188    0.3140    3.5424    0.4166    1.0
  13   9    1.5007    0.4190    3.0747    0.3328    1.0
  13  12    1.6956    0.5005    2.7143    0.2816    1.0
  14   1    1.1402    0.0597    4.2867    0.3356    1.0
  14   4    1.2837    0.2132    3.7533    0.4762    1.0
  14   7    1.4511    0.3335    3.2539    0.3668    1.0
  14  10    1.6351    0.4277    2.8538    0.3046    1.0
  14  13    1.8307    0.5022    2.5390    0.2595    1.0
  15   2    1.2622    0.1078    3.9019    0.5353    1.0
  15   5    1.4128    0.2426    3.4311    0.4089    1.0
  15   8    1.5839    0.3497    3.0041    0.3319    1.0
  15  11    1.7696    0.4350    2.6647    0.2786    1.0
  15  14    1.9658    0.5037    2.3969    0.2428    1.0
  16   0    1.2550    0.0000    4.0807    0.3096    1.0
  16   3    1.3867    0.1474    3.5822    0.4534    1.0
  16   6    1.5429    0.2670    3.1558    0.3633    1.0
  16   9    1.7171    0.3633    2.7943    0.2999    1.0
  16  12    1.9043    0.4413    2.4996    0.2584    1.0
  16  15    2.1009    0.5050    2.2580    0.2260    1.0
  17   1    1.3735    0.0494    3.6835    0.4282    1.0
  17   4    1.5130    0.1803    3.2818    0.3976    1.0
