2 2 11760
   6   5    0.7525    0.4712    2.3247    0.4551    1.0
   7   3    0.7025    0.2966    2.5924    0.5342    1.0
   7   6    0.8867    0.4792    2.0273    0.3818    1.0
   8   4    0.8336    0.3335    2.2286    0.4338    1.0
   8   7    1.0211    0.4851    1.7982    0.3224    1.0
   9   2    0.8003    0.1715    2.3991    0.4629    1.0
   9   5    0.9659    0.3601    1.9539    0.3589    1.0
   9   8    1.1558    0.4897    1.6203    0.2841    1.0
  10   0    0.7891    0.0000    2.6655    0.4338    1.0
  10   3    0.9274    0.2222    2.0947    0.3854    1.0
  10   6    1.0990    0.3803    1.7406    0.3107    1.0
  10   9    1.2906    0.4932    1.4709    0.2504    1.0
  11   1    0.9077    0.0752    2.2400    0.3541    1.0
  11   4    1.0566    0.2604    1.8575    0.3333    1.0
  11   7    1.2325    0.3960    1.5735    0.2709    1.0
  11  10    1.4255    0.4961    1.3523    0.2267    1.0
  12   2    1.0305    0.1325    1.9672    0.3338    1.0
  12   5    1.1872    0.2902    1.6712    0.2886    1.0
  12   8    1.3665    0.4086    1.4335    0.2426    1.0
  12  11    1.5605    0.4985    1.2476    0.2048    1.0
  13   0    1.0217    0.0000    2.0979    0.3155    1.0
  13   3    1.1561    0.1773    1.7643    0.2973    1.0
  13   6    1.3188    0.3140    1.5151    0.2574    1.0
  13   9    1.5007    0.4190    1.3200    0.2179    1.0
  13  12    1.6956    0.5005    1.1626    0.1888    1.0
  14   1    1.1402    0.0597    1.8743    0.2696    1.0
  14   4    1.2837    0.2132    1.5971    0.2673    1.0
  14   7    1.4511    0.3335    1.3922    0.2299    1.0
  14  10    1.6351    0.4277    1.2209    0.1994    1.0
  14  13    1.8307    0.5022    1.0850    0.1734    1.0
  15   2    1.2622    0.1078    1.6607    0.2580    1.0
  15   5    1.4128    0.2426    1.4638    0.2392    1.0
  15   8    1.5839    0.3497    1.2812    0.2095    1.0
  15  11    1.7696    0.4350    1.1384    0.1824    1.0
  15  14    1.9658    0.5037    1.0208    0.1616    1.0
  16   0    1.2550    0.0000    1.7946    0.2513    1.0
  16   3    1.3867    0.1474    1.5316    0.2396    1.0
  16   6    1.5429    0.2670    1.3444    0.2179    1.0
  16   9    1.7171    0.3633    1.1924    0.1909    1.0
  16  12    1.9043    0.4413    1.0650    0.1691    1.0
  16  15    2.1009    0.5050    0.9608    0.1501    1.0
  17   1    1.3735    0.0494    1.5974    0.2197    1.0
  17   4    1.5130    0.1803    1.3964    0.2213    1.0
  17   7    1.6739    0.2875    1.2497    0.1985    1.0
  17  10    1.8506    0.3750    1.1119    0.1767    1.0
  17  13    2.0390    0.4468    1.0020    0.1569    1.0
  17  16    2.2361    0.5061    0.9101    0.1412    1.0
  18   2    1.4948    0.0909    1.4704    0.2104    1.0
  18   5    1.6408    0.2082    1.3033    0.2029    1.0
  18   8    1.8055    0.3051    1.1608    0.1832    1.0
  18  11    1.9844    0.3851    1.0451    0.1631    1.0
  18  14    2.1738    0.4516    0.9466    0.1469    1.0
  18  17    2.3713    0.5071    0.8630    0.1321    1.0
  19   0    1.4887    0.0000    1.5323    0.2082    1.0
  19   3    1.6184    0.1261    1.3454    0.1991    1.0
  19   6    1.7697    0.2319    1.2046    0.1880    1.0
  19   9    1.9377    0.3203    1.0906    0.1693    1.0
  19  12    2.1183    0.3940    0.9817    0.1526    1.0
  19  15    2.3087    0.4558    0.8975    0.1376    1.0
  19  18    2.5065    0.5080    0.8218    0.1252    1.0
  20   1    1.6071    0.0422    1.4115    0.1868    1.0
  20   4    1.7437    0.1562    1.2581    0.1880    1.0
  20   7    1.8995    0.2525    1.1345    0.1737    1.0
  20  10    2.0703    0.3335    1.0213    0.1577    1.0
  20  13    2.2524    0.4017    0.9297    0.1423    1.0
  20  16    2.4436    0.4595    0.8517    0.1296    1.0
  20  19    2.6418    0.5088    0.7834    0.1178    1.0
  21   2    1.7279    0.0786    1.3038    0.1768    1.0
  21   5    1.8704    0.1822    1.1704    0.1753    1.0
  21   8    2.0300    0.2703    1.0583    0.1622    1.0
  21  11    2.2031    0.3451    0.9671    0.1472    1.0
  21  14    2.3868    0.4086    0.8814    0.1341    1.0
  21  17    2.5786    0.4629    0.8115    0.1220    1.0
  21  20    2.7770    0.5095    0.7491    0.1120    1.0
  22   0    1.7226    0.0000    1.3550    0.1780    1.0
  22   3    1.8508    0.1101    1.2133    0.1702    1.0
  22   6    1.9983    0.2049    1.1008    0.1648    1.0
  22   9    2.1612    0.2861    1.0037    0.1513    1.0
  22  12    2.3363    0.3554    0.9113    0.1382    1.0
  22  15    2.5211    0.4148    0.8396    0.1261    1.0
  22  18    2.7136    0.4659    0.7742    0.1158    1.0
  22  21    2.9122    0.5102    0.7174    0.1061    1.0
  23   1    1.8409    0.0368    1.2689    0.1628    1.0
  23   4    1.9753    0.1377    1.1381    0.1617    1.0
  23   7    2.1270    0.2249    1.0371    0.1541    1.0
  23  10    2.2928    0.3000    0.9435    0.1420    1.0
  23  13    2.4698    0.3646    0.8699    0.1299    1.0
  23  16    2.6556    0.4203    0.7987    0.1192    1.0
  23  19    2.8487    0.4687    0.7407    0.1093    1.0
  24   2    1.9613    0.0692    1.1825    0.1536    1.0
  24   5    2.1011    0.1620    1.0700    0.1540    1.0
  24   8    2.2566    0.2426    0.9784    0.1450    1.0
  24  11    2.4248    0.3124    0.9002    0.1336    1.0
  24  14    2.6034    0.3728    0.8246    0.1229    1.0
  24  17    2.7902    0.4253    0.7642    0.1130    1.0
  24  20    2.9838    0.4712    0.7095    0.1044    1.0
  25   0    1.9567    0.0000    1.2058    0.1549    1.0
  25   3    2.0836    0.0977    1.1099    0.1485    1.0
  25   6    2.2280    0.1835    1.0141    0.1454    1.0
  25   9    2.3868    0.2583    0.9297    0.1363    1.0
  25  12    2.5572    0.3235    0.8506    0.1260    1.0
  25  15    2.7372    0.3803    0.7891    0.1159    1.0
  25  18    2.9248    0.4299    0.7298    0.1071    1.0
  26   1    2.0748    0.0327    1.1555    0.1434    1.0
  26   4    2.2074    0.1231    1.0468    0.1426    1.0
  26   7    2.3559    0.2027    0.9574    0.1379    1.0
  26  10    2.5176    0.2724    0.8797    0.1288    1.0
  26  13    2.6900    0.3335    0.8172    0.1193    1.0
  26  16    2.8711    0.3870    0.7519    0.1102    1.0
  27   2    2.1950    0.0618    1.0731    0.1356    1.0
  27   5    2.3325    0.1457    0.9885    0.1367    1.0
  27   8    2.4846    0.2199    0.9125    0.1303    1.0
  27  11    2.6487    0.2851    0.8414    0.1218    1.0
  27  14    2.8229    0.3425    0.7736    0.1129    1.0
  28   0    2.1908    0.0000    1.1156    0.1380    1.0
  28   3    2.3168    0.0878    1.0277    0.1311    1.0
  28   6    2.4587    0.1661    0.9413    0.1303    1.0
  28   9    2.6139    0.2354    0.8666    0.1237    1.0
  28  12    2.7804    0.2966    0.8006    0.1155    1.0
  28  15    2.9560    0.3508    0.7444    0.1071    1.0
  29   1    2.3089    0.0293    1.0504    0.1281    1.0
  29   4    2.4400    0.1113    0.9628    0.1266    1.0
  29   7    2.5858    0.1844    0.8930    0.1244    1.0
  29  10    2.7439    0.2494    0.8302    0.1174    1.0
  29  13    2.9123    0.3071    0.7667    0.1097    1.0
  30   2    2.4287    0.0558    1.0036    0.1219    1.0
  30   5    2.5645    0.1325    0.9244    0.1221    1.0
  30   8    2.7137    0.2010    0.8544    0.1183    1.0
  30  11    2.8743    0.2622    0.7878    0.1114    1.0
  31   0    2.4250    0.0000    1.0160    0.1227    1.0
  31   3    2.5502    0.0798    0.9445    0.1172    1.0
  31   6    2.6900    0.1517    0.8724    0.1173    1.0
  31   9    2.8423    0.2161    0.8121    0.1128    1.0
  32   1    2.5430    0.0266    0.9753    0.1160    1.0
  32   4    2.6730    0.1015    0.9091    0.1145    1.0
  32   7    2.8164    0.1691    0.8406    0.1126    1.0
  32  10    2.9715    0.2299    0.7818    0.1077    1.0
  33   2    2.6626    0.0509    0.9270    0.1102    1.0
  33   5    2.7969    0.1214    0.8605    0.1103    1.0
  33   8    2.9437    0.1851    0.7983    0.1078    1.0
  34   0    2.6593    0.0000    0.9452    0.1112    1.0
  34   3    2.7838    0.0731    0.8859    0.1064    1.0
  34   6    2.9218    0.1395    0.8282    0.1070    1.0
  35   1    2.7772    0.0244    0.9099    0.1058    1.0
  35   4    2.9061    0.0934    0.8439    0.1034    1.0
  36   2    2.8966    0.0468    0.8711    0.1007    1.0
  37   0    2.8936    0.0000    0.8770    0.1012    1.0
   6   5    0.7525    0.4712    2.3196    0.4471    1.1
   7   3    0.7025    0.2966    2.5841    0.5263    1.1
   7   6    0.8867    0.4792    2.0213    0.3752    1.1
   8   4    0.8336    0.3335    2.2201    0.4270    1.1
